,generations,pdead,pneutral,punhappy,phappy
329,310.0,0.43122841059738115,0.22697170213455492,0.11368054082811441,0.2281193464399495
330,575.0,0.43058076790630506,0.1335980358795104,0.2087886057781541,0.22703259043603044
331,50005.0,0.3436338737357266,0.2389228160310971,0.19207199082283538,0.22537131941034091
332,340.0,0.41281121545059785,0.23361844685668992,0.13625834422565158,0.2173119934670607
333,205.0,0.47048442105658017,0.15228008427602271,0.2578645402336199,0.11937095443377721
334,300.0,0.4923163482740538,0.1168513779414146,0.21891690651174742,0.1719153672727842
335,365.0,0.4360301308204042,0.17879864616219573,0.20592953980565237,0.17924168321174766
336,50005.0,0.20263352653584366,0.2777509150504899,0.251152478876728,0.2684630795369385
337,440.0,0.4225838908037651,0.180991772375018,0.18108874844282347,0.2153355883783934
338,780.0,0.4184514661063333,0.13779499018837818,0.22630142197578623,0.2174521217295022
339,50005.0,0.24968237523044778,0.26526483356426306,0.19138393191167402,0.2936688592936151
340,50005.0,0.2725034797027981,0.27424862533383454,0.1627676186699161,0.2904802762934513
341,150.0,0.5389616368773373,0.14828222900522425,0.11170070263533288,0.20105543148210553
342,50005.0,0.3668903881962847,0.11792172370525258,0.24588786182376973,0.26930002627469296
343,245.0,0.43388870293869997,0.22995765432990511,0.22674606826218177,0.10940757446921312
344,110.0,0.5624179846036724,0.12962888775271633,0.11815614215564228,0.18979698548796897
345,1265.0,0.3953078978682629,0.16363667486548328,0.2700833836385905,0.17097204362766327
346,140.0,0.574347260334091,0.12092842465445502,0.15751114972826868,0.1472131652831853
347,185.0,0.4781652696617571,0.13805068703823292,0.12345919140513253,0.2603248518948774
348,50005.0,0.2501690271496019,0.2739601478101267,0.2320261111805094,0.24384471385976206
349,1080.0,0.4187579927990821,0.1131665940223513,0.28991100706521655,0.17816440611335008
350,430.0,0.3838741894700801,0.22695143501157636,0.11683593907130355,0.27233843644704003
351,50005.0,0.31904735615956203,0.22719732358862457,0.28152310675934733,0.17223221349246612
352,130.0,0.5283026692666113,0.24113310683314573,0.11669009694726858,0.11387412695297439
353,50005.0,0.293611845443718,0.2860797282193921,0.26278012721437605,0.15752829912251384
354,50005.0,0.3054504953736237,0.23112239785366515,0.29978851775305526,0.1636385890196559
355,1290.0,0.40245446785682926,0.1417532857096087,0.2434664146617757,0.21232583177178632
356,500.0,0.3823586091880362,0.2574714978136132,0.10032655055852609,0.25984334243982454
357,50005.0,0.30649393800884395,0.27833074604707686,0.16463842139534432,0.25053689454873485
358,300.0,0.48311869799083085,0.1574530701458697,0.11118866697377885,0.24823956488952065
359,125.0,0.5440497824155365,0.13346158947149092,0.14529217301765426,0.17719645509531834
360,50005.0,0.32722212448199595,0.171623333646246,0.2176278337261034,0.2835267081456547
361,410.0,0.4309536671790869,0.15186623905688784,0.223024563040696,0.19415553072332925
362,200.0,0.46764705526945605,0.23581599849142848,0.1403172593574902,0.1562196868816253
363,460.0,0.4019816040964409,0.2332007271319298,0.12565886884778482,0.23915879992384448
364,50005.0,0.29559164199874166,0.2991217245078146,0.2837946994997398,0.121491933993704
365,245.0,0.44294876378145276,0.21831923983854157,0.2204328293539079,0.1182991670260978
366,815.0,0.3615400856947779,0.27881799713778277,0.22792559603239812,0.1317163211350412
367,28910.0,0.3915361435724021,0.10192670021520137,0.23238904096541316,0.27414811524698335
368,1480.0,0.3613736412881514,0.2515346164304786,0.1324375950897984,0.25465414719157164
369,365.0,0.45850322030997837,0.14119294684510625,0.2247515730510572,0.17555225979385816
370,210.0,0.5345966014194667,0.17092532207084477,0.17987160532285082,0.1146064711868377
371,50005.0,0.2764220887733583,0.2062984361001619,0.2985707465985859,0.21870872852789391
372,170.0,0.5119129990834812,0.15792299100335977,0.22422699870326795,0.10593701120989103
373,50005.0,0.2967208456185426,0.14029188143509416,0.286255534252015,0.27673173869434814
374,50005.0,0.3506369134022833,0.20356850794931824,0.21690040805203045,0.228894170596368
375,200.0,0.515688535122471,0.10271378074336619,0.21310181038873643,0.16849587374542638
376,190.0,0.48591967492090093,0.22885992985433137,0.14082236055532932,0.14439803466943832
377,1160.0,0.35295211725996545,0.26103954105150795,0.15634753871509316,0.2296608029734335
378,16140.0,0.35063514783485206,0.22905490681139815,0.18732870215610692,0.23298124319764293
379,1240.0,0.3707310118192958,0.2106742164829687,0.28625643507167203,0.13233833662606345
380,7300.0,0.33357869951911523,0.2904308944362596,0.20115569292010788,0.17483471312451734
381,50005.0,0.23614224140782403,0.1978689216412457,0.27096348630708333,0.295025350643847
382,50005.0,0.34163121662237783,0.16905520961099774,0.19732326397390865,0.2919903097927158
383,110.0,0.5862790203174878,0.16046318700091317,0.12704732903771115,0.12621046364388785
384,2570.0,0.3832806749031028,0.1568446251189879,0.2919378618380819,0.16793683813982735
385,115.0,0.5260105707759353,0.2562918428861291,0.10086778459571505,0.11682980174222057
386,50005.0,0.26653392416534727,0.26238179303648157,0.22309790708870325,0.24798637570946794
387,845.0,0.41754958961838995,0.10500908424432549,0.24661479184337504,0.23082653429390956
388,730.0,0.36049937401615295,0.28076762771923913,0.11745388108837154,0.2412791171762364
389,50005.0,0.36267403258974273,0.161474913818874,0.28896390545723377,0.18688714813414953
390,170.0,0.47422335850620434,0.24087361692195222,0.17793375013621793,0.1069692744356255
391,205.0,0.47091596290757143,0.24990107276367937,0.1343513113108591,0.14483165301789008
392,1240.0,0.35714517799123136,0.25543013671932313,0.14801337365947287,0.2394113116299727
393,85.0,0.5997585617137509,0.11015636504220903,0.12389925265826354,0.16618582058577658
394,50005.0,0.3247528168518383,0.12048305800463616,0.28047589837077425,0.2742882267727513
395,285.0,0.44251896014853465,0.15126103440743485,0.26209122201732993,0.14412878342670057
396,230.0,0.46857231258284804,0.1806181739298013,0.12600342810331788,0.22480608538403274
397,170.0,0.5395415955877938,0.13953597340824053,0.15096413340140247,0.1699582976025632
398,50005.0,0.21926855110822885,0.2852193539808068,0.2751880016220789,0.22032409328888541
399,210.0,0.4756029969601506,0.12275505034146375,0.2739659224166251,0.12767603028176056
